127.0.0.1 - - [02/Apr/2020:09:33:37 +0900] "GET / HTTP/1.1" 404 951
0:0:0:0:0:0:0:1 - - [02/Apr/2020:10:54:34 +0900] "GET /cris/resources/js/jquery.easing.min.js HTTP/1.1" 200 5555
0:0:0:0:0:0:0:1 - - [02/Apr/2020:10:54:34 +0900] "GET /cris/resources/js/chart/jui/jquery-ui.min.js HTTP/1.1" 200 241332
0:0:0:0:0:0:0:1 - - [02/Apr/2020:10:54:34 +0900] "GET /cris/resources/css/print/screen.css HTTP/1.1" 200 977
0:0:0:0:0:0:0:1 - - [02/Apr/2020:10:54:34 +0900] "GET /cris/resources/js/html5shiv.min.js HTTP/1.1" 200 2638
0:0:0:0:0:0:0:1 - - [02/Apr/2020:10:54:34 +0900] "GET /cris/resources/js/common/write.js HTTP/1.1" 200 9824
0:0:0:0:0:0:0:1 - - [02/Apr/2020:10:54:34 +0900] "GET /cris/resources/css/popup.css HTTP/1.1" 200 1421
0:0:0:0:0:0:0:1 - - [02/Apr/2020:10:54:34 +0900] "GET /cris/resources/css/jquery-ui.min.css HTTP/1.1" 200 30105
0:0:0:0:0:0:0:1 - - [02/Apr/2020:10:54:34 +0900] "GET /cris/resources/css/ncmik/subIndex.css HTTP/1.1" 200 85872
0:0:0:0:0:0:0:1 - - [02/Apr/2020:10:54:34 +0900] "GET /cris/resources/css/ncmik/wonkiIndex.css HTTP/1.1" 200 16179
0:0:0:0:0:0:0:1 - - [02/Apr/2020:10:54:34 +0900] "GET /cris/resources/css/ncmik/KoreaOpenMed.css HTTP/1.1" 200 1419
0:0:0:0:0:0:0:1 - - [02/Apr/2020:10:54:34 +0900] "GET /cris/resources/js/common/nbTable.js HTTP/1.1" 200 109
0:0:0:0:0:0:0:1 - - [02/Apr/2020:10:54:34 +0900] "GET /cris/resources/css/ncmik/mediaSub.css HTTP/1.1" 200 27183
0:0:0:0:0:0:0:1 - - [02/Apr/2020:10:54:34 +0900] "GET /cris/resources/utils/datepicker/css/datepicker.css HTTP/1.1" 200 32134
0:0:0:0:0:0:0:1 - - [02/Apr/2020:10:54:34 +0900] "GET /cris/resources/js/paging/jquery.paging.min.js HTTP/1.1" 200 3513
0:0:0:0:0:0:0:1 - - [02/Apr/2020:10:54:34 +0900] "GET /cris/resources/js/commonPop.js HTTP/1.1" 200 3637
0:0:0:0:0:0:0:1 - - [02/Apr/2020:10:54:34 +0900] "GET /cris/resources/js/jquery.treeview.js HTTP/1.1" 200 8212
0:0:0:0:0:0:0:1 - - [02/Apr/2020:10:54:34 +0900] "GET /cris/resources/js/common.js HTTP/1.1" 200 35177
0:0:0:0:0:0:0:1 - - [02/Apr/2020:10:54:34 +0900] "GET /cris/resources/js/dtree.js HTTP/1.1" 200 13449
0:0:0:0:0:0:0:1 - - [02/Apr/2020:10:54:34 +0900] "GET /cris/resources/js/commAttfile.js HTTP/1.1" 200 15103
0:0:0:0:0:0:0:1 - - [02/Apr/2020:10:54:34 +0900] "GET /cris/resources/js/paging/jquery.paging.js HTTP/1.1" 200 2411
0:0:0:0:0:0:0:1 - - [02/Apr/2020:10:54:34 +0900] "GET /cris/resources/js/jquery.printElement.js HTTP/1.1" 200 8620
0:0:0:0:0:0:0:1 - - [02/Apr/2020:10:54:34 +0900] "GET /cris/resources/js/accordianMenu.js HTTP/1.1" 200 7839
0:0:0:0:0:0:0:1 - - [02/Apr/2020:10:54:34 +0900] "GET /cris/resources/utils/datepicker/js/datepicker.js HTTP/1.1" 200 146983
0:0:0:0:0:0:0:1 - - [02/Apr/2020:10:54:34 +0900] "GET /cris/resources/images/sub/foot01.PNG HTTP/1.1" 200 27944
0:0:0:0:0:0:0:1 - - [02/Apr/2020:10:54:34 +0900] "GET /cris/resources/images/sub/foot02.PNG HTTP/1.1" 200 23249
0:0:0:0:0:0:0:1 - - [02/Apr/2020:10:54:34 +0900] "GET /cris/resources/js/jquery.print-preview.js HTTP/1.1" 200 8276
0:0:0:0:0:0:0:1 - - [02/Apr/2020:10:54:34 +0900] "GET /cris/resources/css/print/print.css HTTP/1.1" 200 730
0:0:0:0:0:0:0:1 - - [02/Apr/2020:10:54:34 +0900] "GET /cris/resources/css/ncmik/NotoSansKR-Hestia.css HTTP/1.1" 200 2948
0:0:0:0:0:0:0:1 - - [02/Apr/2020:10:54:36 +0900] "GET /cris/resources/utils/datepicker/js/lang/ko.js HTTP/1.1" 200 1134
0:0:0:0:0:0:0:1 - - [02/Apr/2020:10:54:36 +0900] "GET /cris/resources/images/main/logo.png HTTP/1.1" 200 6561
0:0:0:0:0:0:0:1 - - [02/Apr/2020:10:54:36 +0900] "GET /cris/resources/images/sub/sub_bg.png HTTP/1.1" 200 1567
0:0:0:0:0:0:0:1 - - [02/Apr/2020:10:54:36 +0900] "GET /cris/resources/images/sub/subdiv_icon.png HTTP/1.1" 200 12839
0:0:0:0:0:0:0:1 - - [02/Apr/2020:10:54:36 +0900] "GET /cris/resources/css/ncmik/fonts/woff/NotoSansKR-Regular-Hestia.woff HTTP/1.1" 200 242532
0:0:0:0:0:0:0:1 - - [02/Apr/2020:10:54:36 +0900] "GET /cris/index/auth/readMenuAuth.do?menu_url=%2Fboard%2FmyClinicalResearch%2FmyClRsrch.do&_=1585792474927 HTTP/1.1" 200 846
0:0:0:0:0:0:0:1 - - [02/Apr/2020:10:54:36 +0900] "POST /cris/board/myClinicalResearch/registration_mng.do HTTP/1.1" 200 4365
0:0:0:0:0:0:0:1 - - [02/Apr/2020:10:54:36 +0900] "GET /cris/resources/css/ncmik/fonts/woff/NotoSansKR-Medium-Hestia.woff HTTP/1.1" 200 242224
0:0:0:0:0:0:0:1 - - [02/Apr/2020:10:54:36 +0900] "GET /cris/resources/css/ncmik/fonts/woff/NotoSansKR-Bold-Hestia.woff HTTP/1.1" 200 244996
0:0:0:0:0:0:0:1 - - [02/Apr/2020:10:54:39 +0900] "POST /cris/board/myClinicalResearch/regSubView.do HTTP/1.1" 200 19319
0:0:0:0:0:0:0:1 - - [02/Apr/2020:10:54:39 +0900] "POST /cris/board/myClinicalResearch/regSubData.do HTTP/1.1" 200 7502
0:0:0:0:0:0:0:1 - - [02/Apr/2020:10:55:13 +0900] "POST /cris/board/myClinicalResearch/regSubView.do HTTP/1.1" 200 19320
0:0:0:0:0:0:0:1 - - [02/Apr/2020:10:55:13 +0900] "POST /cris/board/myClinicalResearch/regSubData.do HTTP/1.1" 200 7502
0:0:0:0:0:0:0:1 - - [02/Apr/2020:11:08:00 +0900] "POST /cris/board/myClinicalResearch/regSubView.do HTTP/1.1" 200 20215
0:0:0:0:0:0:0:1 - - [02/Apr/2020:11:08:00 +0900] "POST /cris/board/myClinicalResearch/regSubData.do HTTP/1.1" 200 8947
0:0:0:0:0:0:0:1 - - [02/Apr/2020:11:09:47 +0900] "POST /cris/board/myClinicalResearch/regSubView.do HTTP/1.1" 200 20211
0:0:0:0:0:0:0:1 - - [02/Apr/2020:11:09:47 +0900] "POST /cris/board/myClinicalResearch/regSubData.do HTTP/1.1" 200 8947
0:0:0:0:0:0:0:1 - - [02/Apr/2020:11:10:32 +0900] "POST /cris/board/myClinicalResearch/regSubView.do HTTP/1.1" 200 20231
0:0:0:0:0:0:0:1 - - [02/Apr/2020:11:10:32 +0900] "POST /cris/board/myClinicalResearch/regSubData.do HTTP/1.1" 200 8947
0:0:0:0:0:0:0:1 - - [02/Apr/2020:11:12:26 +0900] "POST /cris/board/myClinicalResearch/regSubView.do HTTP/1.1" 200 20363
0:0:0:0:0:0:0:1 - - [02/Apr/2020:11:12:26 +0900] "POST /cris/board/myClinicalResearch/regSubData.do HTTP/1.1" 200 8947
0:0:0:0:0:0:0:1 - - [02/Apr/2020:11:12:58 +0900] "POST /cris/board/myClinicalResearch/regSubView.do HTTP/1.1" 200 20375
0:0:0:0:0:0:0:1 - - [02/Apr/2020:11:12:58 +0900] "GET /cris/resources/css/myCR/my_cr.css HTTP/1.1" 200 718
0:0:0:0:0:0:0:1 - - [02/Apr/2020:11:12:58 +0900] "POST /cris/board/myClinicalResearch/regSubData.do HTTP/1.1" 200 8947
0:0:0:0:0:0:0:1 - - [02/Apr/2020:11:14:23 +0900] "POST /cris/board/myClinicalResearch/regSubView.do HTTP/1.1" 200 20387
0:0:0:0:0:0:0:1 - - [02/Apr/2020:11:14:23 +0900] "POST /cris/board/myClinicalResearch/regSubData.do HTTP/1.1" 200 8947
0:0:0:0:0:0:0:1 - - [02/Apr/2020:11:14:55 +0900] "POST /cris/board/myClinicalResearch/regSubView.do HTTP/1.1" 200 20381
0:0:0:0:0:0:0:1 - - [02/Apr/2020:11:14:55 +0900] "POST /cris/board/myClinicalResearch/regSubData.do HTTP/1.1" 200 8947
0:0:0:0:0:0:0:1 - - [02/Apr/2020:11:15:10 +0900] "POST /cris/board/myClinicalResearch/regSubView.do HTTP/1.1" 200 20381
0:0:0:0:0:0:0:1 - - [02/Apr/2020:11:15:10 +0900] "POST /cris/board/myClinicalResearch/regSubData.do HTTP/1.1" 200 8947
0:0:0:0:0:0:0:1 - - [02/Apr/2020:11:18:19 +0900] "POST /cris/board/myClinicalResearch/regSubView.do HTTP/1.1" 200 20448
0:0:0:0:0:0:0:1 - - [02/Apr/2020:11:18:20 +0900] "POST /cris/board/myClinicalResearch/regSubData.do HTTP/1.1" 200 8947
0:0:0:0:0:0:0:1 - - [02/Apr/2020:11:21:07 +0900] "POST /cris/board/myClinicalResearch/regSubView.do HTTP/1.1" 200 20461
0:0:0:0:0:0:0:1 - - [02/Apr/2020:11:21:07 +0900] "POST /cris/board/myClinicalResearch/regSubData.do HTTP/1.1" 200 8947
0:0:0:0:0:0:0:1 - - [02/Apr/2020:11:21:50 +0900] "POST /cris/board/myClinicalResearch/regSubView.do HTTP/1.1" 200 20420
0:0:0:0:0:0:0:1 - - [02/Apr/2020:11:21:50 +0900] "GET /cris/resources/css/myCR/my_cr.css HTTP/1.1" 200 718
0:0:0:0:0:0:0:1 - - [02/Apr/2020:11:21:50 +0900] "POST /cris/board/myClinicalResearch/regSubData.do HTTP/1.1" 200 8947
0:0:0:0:0:0:0:1 - - [02/Apr/2020:13:44:34 +0900] "POST /cris/board/myClinicalResearch/regSubView.do HTTP/1.1" 200 20672
0:0:0:0:0:0:0:1 - - [02/Apr/2020:13:44:34 +0900] "GET /cris/resources/css/myCR/my_cr.css HTTP/1.1" 200 718
0:0:0:0:0:0:0:1 - - [02/Apr/2020:13:44:34 +0900] "POST /cris/board/myClinicalResearch/regSubData.do HTTP/1.1" 200 8947
0:0:0:0:0:0:0:1 - - [02/Apr/2020:13:45:01 +0900] "POST /cris/board/myClinicalResearch/regSubView.do HTTP/1.1" 200 20653
0:0:0:0:0:0:0:1 - - [02/Apr/2020:13:45:01 +0900] "POST /cris/board/myClinicalResearch/regSubData.do HTTP/1.1" 200 8947
0:0:0:0:0:0:0:1 - - [02/Apr/2020:13:45:08 +0900] "GET /cris/board/myClinicalResearch/myClRsrch.do HTTP/1.1" 200 38369
0:0:0:0:0:0:0:1 - - [02/Apr/2020:13:45:08 +0900] "GET /cris/resources/css/print/screen.css HTTP/1.1" 200 977
0:0:0:0:0:0:0:1 - - [02/Apr/2020:13:45:08 +0900] "GET /cris/resources/css/print/print-preview.css HTTP/1.1" 200 1182
0:0:0:0:0:0:0:1 - - [02/Apr/2020:13:45:08 +0900] "GET /cris/resources/js/jquery-1.11.3.min.js HTTP/1.1" 200 97175
0:0:0:0:0:0:0:1 - - [02/Apr/2020:13:45:08 +0900] "GET /cris/resources/js/chart/jui/jquery-ui.min.js HTTP/1.1" 200 241332
0:0:0:0:0:0:0:1 - - [02/Apr/2020:13:45:08 +0900] "GET /cris/resources/js/jquery.easing.min.js HTTP/1.1" 200 5555
0:0:0:0:0:0:0:1 - - [02/Apr/2020:13:45:08 +0900] "GET /cris/resources/js/html5shiv.min.js HTTP/1.1" 200 2638
0:0:0:0:0:0:0:1 - - [02/Apr/2020:13:45:08 +0900] "GET /cris/resources/js/dtree.js HTTP/1.1" 200 13449
0:0:0:0:0:0:0:1 - - [02/Apr/2020:13:45:08 +0900] "GET /cris/resources/js/common/write.js HTTP/1.1" 200 9824
0:0:0:0:0:0:0:1 - - [02/Apr/2020:13:45:08 +0900] "GET /cris/resources/js/common/nbTable.js HTTP/1.1" 200 109
0:0:0:0:0:0:0:1 - - [02/Apr/2020:13:45:08 +0900] "GET /cris/resources/css/ncmik/subIndex.css HTTP/1.1" 200 85872
0:0:0:0:0:0:0:1 - - [02/Apr/2020:13:45:08 +0900] "GET /cris/resources/css/ncmik/wonkiIndex.css HTTP/1.1" 200 16179
0:0:0:0:0:0:0:1 - - [02/Apr/2020:13:45:08 +0900] "GET /cris/resources/css/ncmik/KoreaOpenMed.css HTTP/1.1" 200 1419
0:0:0:0:0:0:0:1 - - [02/Apr/2020:13:45:08 +0900] "GET /cris/resources/css/ncmik/mediaSub.css HTTP/1.1" 200 27183
0:0:0:0:0:0:0:1 - - [02/Apr/2020:13:45:08 +0900] "GET /cris/resources/css/jquery-ui.min.css HTTP/1.1" 200 30105
0:0:0:0:0:0:0:1 - - [02/Apr/2020:13:45:08 +0900] "GET /cris/resources/css/popup.css HTTP/1.1" 200 1421
0:0:0:0:0:0:0:1 - - [02/Apr/2020:13:45:08 +0900] "GET /cris/resources/utils/datepicker/css/datepicker.css HTTP/1.1" 200 32134
0:0:0:0:0:0:0:1 - - [02/Apr/2020:13:45:08 +0900] "GET /cris/resources/js/commonPop.js HTTP/1.1" 200 3637
0:0:0:0:0:0:0:1 - - [02/Apr/2020:13:45:08 +0900] "GET /cris/resources/js/common.js HTTP/1.1" 200 35177
0:0:0:0:0:0:0:1 - - [02/Apr/2020:13:45:08 +0900] "GET /cris/resources/js/paging/jquery.paging.min.js HTTP/1.1" 200 3513
0:0:0:0:0:0:0:1 - - [02/Apr/2020:13:45:08 +0900] "GET /cris/resources/js/jquery.treeview.js HTTP/1.1" 200 8212
0:0:0:0:0:0:0:1 - - [02/Apr/2020:13:45:08 +0900] "GET /cris/resources/js/paging/jquery.paging.js HTTP/1.1" 200 2411
0:0:0:0:0:0:0:1 - - [02/Apr/2020:13:45:08 +0900] "GET /cris/resources/js/commAttfile.js HTTP/1.1" 200 15103
0:0:0:0:0:0:0:1 - - [02/Apr/2020:13:45:08 +0900] "GET /cris/resources/js/accordianMenu.js HTTP/1.1" 200 7839
0:0:0:0:0:0:0:1 - - [02/Apr/2020:13:45:08 +0900] "GET /cris/resources/js/jquery.print-preview.js HTTP/1.1" 200 8276
0:0:0:0:0:0:0:1 - - [02/Apr/2020:13:45:08 +0900] "GET /cris/resources/js/jquery.printElement.js HTTP/1.1" 200 8620
0:0:0:0:0:0:0:1 - - [02/Apr/2020:13:45:08 +0900] "GET /cris/resources/utils/datepicker/js/datepicker.js HTTP/1.1" 200 146983
0:0:0:0:0:0:0:1 - - [02/Apr/2020:13:45:08 +0900] "GET /cris/resources/images/sub/foot01.PNG HTTP/1.1" 200 27944
0:0:0:0:0:0:0:1 - - [02/Apr/2020:13:45:08 +0900] "GET /cris/resources/images/sub/foot02.PNG HTTP/1.1" 200 23249
0:0:0:0:0:0:0:1 - - [02/Apr/2020:13:45:08 +0900] "GET /cris/resources/css/print/print.css HTTP/1.1" 200 730
0:0:0:0:0:0:0:1 - - [02/Apr/2020:13:45:08 +0900] "GET /cris/resources/css/ncmik/NotoSansKR-Hestia.css HTTP/1.1" 200 2948
0:0:0:0:0:0:0:1 - - [02/Apr/2020:13:45:09 +0900] "GET /cris/resources/utils/datepicker/js/lang/ko.js HTTP/1.1" 200 1134
0:0:0:0:0:0:0:1 - - [02/Apr/2020:13:45:09 +0900] "GET /cris/resources/images/main/logo.png HTTP/1.1" 200 6561
0:0:0:0:0:0:0:1 - - [02/Apr/2020:13:45:09 +0900] "GET /cris/resources/images/sub/sub_bg.png HTTP/1.1" 200 1567
0:0:0:0:0:0:0:1 - - [02/Apr/2020:13:45:09 +0900] "GET /cris/resources/css/ncmik/fonts/woff/NotoSansKR-Regular-Hestia.woff HTTP/1.1" 200 242532
0:0:0:0:0:0:0:1 - - [02/Apr/2020:13:45:09 +0900] "GET /cris/resources/images/sub/subdiv_icon.png HTTP/1.1" 200 12839
0:0:0:0:0:0:0:1 - - [02/Apr/2020:13:45:09 +0900] "GET /cris/index/auth/readMenuAuth.do?menu_url=%2Fboard%2FmyClinicalResearch%2FmyClRsrch.do&_=1585802708605 HTTP/1.1" 200 846
0:0:0:0:0:0:0:1 - - [02/Apr/2020:13:45:09 +0900] "POST /cris/board/myClinicalResearch/registration_mng.do HTTP/1.1" 200 4365
0:0:0:0:0:0:0:1 - - [02/Apr/2020:13:45:09 +0900] "GET /cris/resources/css/ncmik/fonts/woff/NotoSansKR-Medium-Hestia.woff HTTP/1.1" 200 242224
0:0:0:0:0:0:0:1 - - [02/Apr/2020:13:45:09 +0900] "GET /cris/resources/css/ncmik/fonts/woff/NotoSansKR-Bold-Hestia.woff HTTP/1.1" 200 244996
0:0:0:0:0:0:0:1 - - [02/Apr/2020:13:45:12 +0900] "POST /cris/board/myClinicalResearch/regSubView.do HTTP/1.1" 200 20653
0:0:0:0:0:0:0:1 - - [02/Apr/2020:13:45:12 +0900] "POST /cris/board/myClinicalResearch/regSubData.do HTTP/1.1" 200 8947
0:0:0:0:0:0:0:1 - - [02/Apr/2020:13:45:29 +0900] "POST /cris/board/myClinicalResearch/regSubView.do HTTP/1.1" 200 20655
0:0:0:0:0:0:0:1 - - [02/Apr/2020:13:45:29 +0900] "POST /cris/board/myClinicalResearch/regSubData.do HTTP/1.1" 200 8947
0:0:0:0:0:0:0:1 - - [02/Apr/2020:13:45:58 +0900] "POST /cris/board/myClinicalResearch/regSubView.do HTTP/1.1" 200 20664
0:0:0:0:0:0:0:1 - - [02/Apr/2020:13:45:58 +0900] "POST /cris/board/myClinicalResearch/regSubData.do HTTP/1.1" 200 8947
0:0:0:0:0:0:0:1 - - [02/Apr/2020:13:48:36 +0900] "POST /cris/board/myClinicalResearch/regSubView.do HTTP/1.1" 200 20664
0:0:0:0:0:0:0:1 - - [02/Apr/2020:13:48:36 +0900] "POST /cris/board/myClinicalResearch/regSubData.do HTTP/1.1" 200 8947
0:0:0:0:0:0:0:1 - - [02/Apr/2020:14:53:59 +0900] "POST /cris/board/myClinicalResearch/regSubView.do HTTP/1.1" 200 20664
0:0:0:0:0:0:0:1 - - [02/Apr/2020:14:53:59 +0900] "POST /cris/board/myClinicalResearch/regSubData.do HTTP/1.1" 200 8947
0:0:0:0:0:0:0:1 - - [02/Apr/2020:14:57:00 +0900] "POST /cris/board/myClinicalResearch/regSubView.do HTTP/1.1" 200 20819
0:0:0:0:0:0:0:1 - - [02/Apr/2020:14:57:01 +0900] "POST /cris/board/myClinicalResearch/regSubData.do HTTP/1.1" 200 8947
0:0:0:0:0:0:0:1 - - [02/Apr/2020:14:57:32 +0900] "POST /cris/board/myClinicalResearch/regSubView.do HTTP/1.1" 200 20795
0:0:0:0:0:0:0:1 - - [02/Apr/2020:14:57:32 +0900] "POST /cris/board/myClinicalResearch/regSubData.do HTTP/1.1" 200 8947
0:0:0:0:0:0:0:1 - - [02/Apr/2020:15:04:34 +0900] "POST /cris/board/myClinicalResearch/regSubView.do HTTP/1.1" 200 20682
0:0:0:0:0:0:0:1 - - [02/Apr/2020:15:05:17 +0900] "POST /cris/board/myClinicalResearch/regSubView.do HTTP/1.1" 200 20683
0:0:0:0:0:0:0:1 - - [02/Apr/2020:15:05:17 +0900] "POST /cris/board/myClinicalResearch/regSubData.do HTTP/1.1" 200 8947
0:0:0:0:0:0:0:1 - - [02/Apr/2020:15:05:33 +0900] "POST /cris/board/myClinicalResearch/regSubView.do HTTP/1.1" 200 20686
0:0:0:0:0:0:0:1 - - [02/Apr/2020:15:05:33 +0900] "POST /cris/board/myClinicalResearch/regSubData.do HTTP/1.1" 200 8947
0:0:0:0:0:0:0:1 - - [02/Apr/2020:15:18:38 +0900] "POST /cris/board/myClinicalResearch/regSubView.do HTTP/1.1" 200 20865
0:0:0:0:0:0:0:1 - - [02/Apr/2020:15:18:38 +0900] "GET /cris/resources/css/myCR/my_cr.css HTTP/1.1" 200 702
0:0:0:0:0:0:0:1 - - [02/Apr/2020:15:18:38 +0900] "POST /cris/board/myClinicalResearch/regSubData.do HTTP/1.1" 200 10539
0:0:0:0:0:0:0:1 - - [02/Apr/2020:15:20:20 +0900] "POST /cris/board/myClinicalResearch/regSubView.do HTTP/1.1" 200 20663
0:0:0:0:0:0:0:1 - - [02/Apr/2020:15:20:20 +0900] "POST /cris/board/myClinicalResearch/regSubData.do HTTP/1.1" 200 10539
0:0:0:0:0:0:0:1 - - [02/Apr/2020:15:21:42 +0900] "POST /cris/board/myClinicalResearch/regSubView.do HTTP/1.1" 200 20696
0:0:0:0:0:0:0:1 - - [02/Apr/2020:15:21:42 +0900] "GET /cris/resources/css/myCR/my_cr.css HTTP/1.1" 200 702
0:0:0:0:0:0:0:1 - - [02/Apr/2020:15:21:42 +0900] "POST /cris/board/myClinicalResearch/regSubData.do HTTP/1.1" 200 10539
0:0:0:0:0:0:0:1 - - [02/Apr/2020:15:22:11 +0900] "POST /cris/board/myClinicalResearch/regSubView.do HTTP/1.1" 200 20722
0:0:0:0:0:0:0:1 - - [02/Apr/2020:15:22:11 +0900] "GET /cris/resources/css/myCR/my_cr.css HTTP/1.1" 200 702
0:0:0:0:0:0:0:1 - - [02/Apr/2020:15:22:12 +0900] "POST /cris/board/myClinicalResearch/regSubData.do HTTP/1.1" 200 10539
0:0:0:0:0:0:0:1 - - [02/Apr/2020:15:23:35 +0900] "POST /cris/board/myClinicalResearch/regSubView.do HTTP/1.1" 200 20742
0:0:0:0:0:0:0:1 - - [02/Apr/2020:15:23:35 +0900] "GET /cris/resources/css/myCR/my_cr.css HTTP/1.1" 200 702
0:0:0:0:0:0:0:1 - - [02/Apr/2020:15:23:35 +0900] "POST /cris/board/myClinicalResearch/regSubData.do HTTP/1.1" 200 10539
0:0:0:0:0:0:0:1 - - [02/Apr/2020:15:24:01 +0900] "POST /cris/board/myClinicalResearch/regSubView.do HTTP/1.1" 200 20746
0:0:0:0:0:0:0:1 - - [02/Apr/2020:15:24:02 +0900] "POST /cris/board/myClinicalResearch/regSubData.do HTTP/1.1" 200 8947
0:0:0:0:0:0:0:1 - - [02/Apr/2020:15:28:50 +0900] "POST /cris/board/myClinicalResearch/regSubView.do HTTP/1.1" 200 20786
0:0:0:0:0:0:0:1 - - [02/Apr/2020:15:28:51 +0900] "GET /cris/resources/css/myCR/my_cr.css HTTP/1.1" 200 702
0:0:0:0:0:0:0:1 - - [02/Apr/2020:15:28:51 +0900] "POST /cris/board/myClinicalResearch/regSubData.do HTTP/1.1" 200 8947
0:0:0:0:0:0:0:1 - - [02/Apr/2020:15:29:21 +0900] "POST /cris/board/myClinicalResearch/regSubView.do HTTP/1.1" 200 20788
0:0:0:0:0:0:0:1 - - [02/Apr/2020:15:29:21 +0900] "GET /cris/resources/css/myCR/my_cr.css HTTP/1.1" 200 702
0:0:0:0:0:0:0:1 - - [02/Apr/2020:15:29:21 +0900] "POST /cris/board/myClinicalResearch/regSubData.do HTTP/1.1" 200 8947
0:0:0:0:0:0:0:1 - - [02/Apr/2020:15:29:57 +0900] "POST /cris/board/myClinicalResearch/regSubView.do HTTP/1.1" 200 20788
0:0:0:0:0:0:0:1 - - [02/Apr/2020:15:29:57 +0900] "GET /cris/resources/css/myCR/my_cr.css HTTP/1.1" 200 702
0:0:0:0:0:0:0:1 - - [02/Apr/2020:15:29:57 +0900] "POST /cris/board/myClinicalResearch/regSubData.do HTTP/1.1" 200 10539
0:0:0:0:0:0:0:1 - - [02/Apr/2020:15:30:01 +0900] "POST /cris/board/myClinicalResearch/regSubView.do HTTP/1.1" 200 20788
0:0:0:0:0:0:0:1 - - [02/Apr/2020:15:30:01 +0900] "POST /cris/board/myClinicalResearch/regSubData.do HTTP/1.1" 200 10539
0:0:0:0:0:0:0:1 - - [02/Apr/2020:15:30:07 +0900] "POST /cris/board/myClinicalResearch/regSubView.do HTTP/1.1" 200 20788
0:0:0:0:0:0:0:1 - - [02/Apr/2020:15:30:07 +0900] "GET /cris/resources/css/myCR/my_cr.css HTTP/1.1" 200 702
0:0:0:0:0:0:0:1 - - [02/Apr/2020:15:30:07 +0900] "POST /cris/board/myClinicalResearch/regSubData.do HTTP/1.1" 200 10539
0:0:0:0:0:0:0:1 - - [02/Apr/2020:15:33:18 +0900] "POST /cris/board/myClinicalResearch/regSubView.do HTTP/1.1" 200 20705
0:0:0:0:0:0:0:1 - - [02/Apr/2020:15:33:18 +0900] "POST /cris/board/myClinicalResearch/regSubData.do HTTP/1.1" 200 10539
0:0:0:0:0:0:0:1 - - [02/Apr/2020:15:33:40 +0900] "POST /cris/board/myClinicalResearch/regSubView.do HTTP/1.1" 200 20705
0:0:0:0:0:0:0:1 - - [02/Apr/2020:15:33:40 +0900] "POST /cris/board/myClinicalResearch/regSubData.do HTTP/1.1" 200 8947
0:0:0:0:0:0:0:1 - - [02/Apr/2020:15:45:05 +0900] "POST /cris/board/myClinicalResearch/regSubView.do HTTP/1.1" 200 20799
0:0:0:0:0:0:0:1 - - [02/Apr/2020:15:45:05 +0900] "GET /cris/resources/css/myCR/my_cr.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [02/Apr/2020:15:45:05 +0900] "POST /cris/board/myClinicalResearch/regSubData.do HTTP/1.1" 200 8947
0:0:0:0:0:0:0:1 - - [02/Apr/2020:15:45:14 +0900] "POST /cris/board/myClinicalResearch/regSubView.do HTTP/1.1" 200 20693
0:0:0:0:0:0:0:1 - - [02/Apr/2020:15:45:14 +0900] "POST /cris/board/myClinicalResearch/regSubData.do HTTP/1.1" 200 8947
0:0:0:0:0:0:0:1 - - [02/Apr/2020:15:45:41 +0900] "POST /cris/board/myClinicalResearch/regSubView.do HTTP/1.1" 200 20688
0:0:0:0:0:0:0:1 - - [02/Apr/2020:15:45:41 +0900] "POST /cris/board/myClinicalResearch/regSubData.do HTTP/1.1" 200 8947
0:0:0:0:0:0:0:1 - - [02/Apr/2020:15:47:29 +0900] "POST /cris/board/myClinicalResearch/regSubView.do HTTP/1.1" 200 20688
0:0:0:0:0:0:0:1 - - [02/Apr/2020:15:47:29 +0900] "GET /cris/resources/css/myCR/my_cr.css HTTP/1.1" 200 702
0:0:0:0:0:0:0:1 - - [02/Apr/2020:15:47:30 +0900] "POST /cris/board/myClinicalResearch/regSubData.do HTTP/1.1" 200 8947
0:0:0:0:0:0:0:1 - - [02/Apr/2020:15:48:38 +0900] "POST /cris/board/myClinicalResearch/regSubView.do HTTP/1.1" 200 20827
0:0:0:0:0:0:0:1 - - [02/Apr/2020:15:48:38 +0900] "GET /cris/resources/css/myCR/my_cr.css HTTP/1.1" 200 702
0:0:0:0:0:0:0:1 - - [02/Apr/2020:15:48:38 +0900] "POST /cris/board/myClinicalResearch/regSubData.do HTTP/1.1" 200 8947
0:0:0:0:0:0:0:1 - - [02/Apr/2020:15:50:43 +0900] "POST /cris/board/myClinicalResearch/regSubView.do HTTP/1.1" 200 20866
0:0:0:0:0:0:0:1 - - [02/Apr/2020:15:50:43 +0900] "POST /cris/board/myClinicalResearch/regSubData.do HTTP/1.1" 200 8947
0:0:0:0:0:0:0:1 - - [02/Apr/2020:16:07:07 +0900] "POST /cris/board/myClinicalResearch/regSubView.do HTTP/1.1" 200 21227
0:0:0:0:0:0:0:1 - - [02/Apr/2020:16:07:07 +0900] "GET /cris/resources/css/myCR/my_cr.css HTTP/1.1" 200 702
0:0:0:0:0:0:0:1 - - [02/Apr/2020:16:14:40 +0900] "POST /cris/board/myClinicalResearch/regSubView.do HTTP/1.1" 200 21389
